seed,ks,mu,yield,colony,category,biggest_loser,expected,rv,cph
27355,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.027355,7.8393e-05
27355,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.01392,3.4964e-06
27355,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.748,354.39
27355,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.014568,1.8755e-06
27355,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.039661,0.00034404
27355,3.5e-05,0.00028,0.61,6,Languishing,True,0.111,0.011193,0.0015343
27355,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.051611,0.00016901
27355,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.034982,0.0016916
27355,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.058714,0.0
27560,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.017451,1.4495e-05
27560,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.043557,0.00085021
27560,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.027531,0.00017758
27560,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.025195,8.3468e-05
27560,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.019785,4.806e-05
27560,3.5e-05,0.00028,0.61,6,Surviving,True,0.111,0.014886,378.91
27560,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.79713,2.7695e-05
27560,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.0225,0.00029905
27560,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.031969,0.0
28070,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.80145,372.43
28070,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.040431,0.00051313
28070,3.5e-05,0.00028,0.61,3,Languishing,True,0.111,0.014579,1.0504e-05
28070,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.027871,0.0001368
28070,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.016062,3.2947e-05
28070,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.020712,0.00038922
28070,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.03486,0.00029031
28070,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.023398,0.00010604
28070,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.020636,0.0
19700101,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.014738,2.1679e-06
19700101,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.15412,0.095781
19700101,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.021417,1.2663e-05
19700101,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.029007,5.6118e-05
19700101,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.015351,6.7323e-06
19700101,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.015827,372.84
19700101,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.70756,3.3479e-06
19700101,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.013922,0.00010447
19700101,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.028063,0.0
29061,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.018188,8.8498e-06
29061,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.04367,0.00032982
29061,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.029837,4.3528e-05
29061,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.023096,1.447e-05
29061,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.01863,1.9277e-05
29061,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.76762,0.0030725
29061,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.063263,7.9624e-06
29061,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.016121,1.3251e-05
29061,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.019581,0.0
28627,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.030484,3.2712e-05
28627,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.023225,2.3564e-05
28627,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.69984,362.58
28627,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.023217,2.6699e-05
28627,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.023822,5.4482e-05
28627,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.034522,0.042776
28627,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.12517,1.5476e-05
28627,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.023864,1.9205e-06
28627,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.015861,0.0
27846,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.020766,1.4565e-05
27846,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.74025,361.5
27846,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.015282,3.0605e-06
27846,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.024898,5.1175e-05
27846,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.013073,2.5388e-06
27846,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.12797,7.807e-06
27846,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.012991,5.2771e-05
27846,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.025546,1.2778e-05
27846,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.019228,0.0
28919,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.023168,0.00032999
28919,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.038457,0.0006324
28919,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.01976,7.206e-05
28919,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.023377,2.9502e-05
28919,3.5e-05,0.00028,0.61,5,Thriving,False,0.111,0.81428,365.7
28919,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.017385,0.00024837
28919,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.027188,7.3653e-06
28919,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.01363,9.9519e-05
28919,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.022754,0.0
28811,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.19877,2.9028
28811,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.019485,1.8682e-06
28811,3.5e-05,0.00028,0.61,3,Languishing,True,0.111,0.016481,1.235e-06
28811,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.03499,3.2054e-05
28811,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.054524,0.0013774
28811,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.03006,1.5694e-06
28811,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.018553,4.144e-06
28811,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.021752,347.39
28811,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.60539,0.0
27436,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.03049,0.00043782
27436,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.7229,371.55
27436,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.061151,0.0023363
27436,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.020103,5.0828e-05
27436,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.03082,0.00035297
27436,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.021314,0.00048487
27436,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.042559,2.4916e-06
27436,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.015357,0.0038065
27436,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.055301,0.0
26034,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.019393,3.2156e-05
26034,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.03274,0.00017382
26034,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.025352,0.00011607
26034,3.5e-05,0.00028,0.61,4,Languishing,True,0.111,0.017655,2.1248e-05
26034,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.076561,0.025628
26034,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.022581,356.24
26034,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.76151,4.7364e-05
26034,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.025869,2.0484e-05
26034,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.018339,0.0
28587,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.022462,1.4694e-05
28587,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.039999,0.0003028
28587,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.76517,378.1
28587,3.5e-05,0.00028,0.61,4,Languishing,True,0.111,0.016061,1.5816e-05
28587,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.044973,0.0007828
28587,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.024385,0.00047517
28587,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.041797,1.2715e-05
28587,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.019434,2.5106e-05
28587,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.025715,0.0
28022,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.01637,6.8732e-05
28022,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.013297,1.4376e-05
28022,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.015317,3.0568e-05
28022,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.021092,6.7917e-05
28022,3.5e-05,0.00028,0.61,5,Thriving,False,0.111,0.84828,393.14
28022,3.5e-05,0.00028,0.61,6,Languishing,True,0.111,0.011869,2.0914e-05
28022,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.012363,1.4231e-05
28022,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.014951,0.0010484
28022,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.046465,0.0
28633,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.027155,0.00015761
28633,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.016223,5.3238e-06
28633,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.095753,0.043115
28633,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.024545,3.4286e-05
28633,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.032804,0.00022141
28633,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.069467,357.82
28633,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.7011,9.4333e-06
28633,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.016822,4.7208e-06
28633,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.01613,0.0
28724,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.019652,1.1734e-05
28724,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.099047,0.014022
28724,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.019778,1.546e-05
28724,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.028315,5.3813e-05
28724,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.012631,1.8916e-06
28724,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.76372,3.9879e-05
28724,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.02126,2.3146e-05
28724,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.02176,4.503e-06
28724,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.013838,0.0
1138,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.018487,1.9592e-05
1138,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.024173,6.3751e-05
1138,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.067954,0.0030424
1138,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.019095,5.0168e-05
1138,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.022159,6.6032e-05
1138,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.026643,1.7473e-05
1138,3.5e-05,0.00028,0.61,7,Surviving,False,0.111,0.018587,379.97
1138,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.79085,1.2651e-06
1138,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.012048,0.0
1031,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.030485,0.00026606
1031,3.5e-05,0.00028,0.61,2,Languishing,True,0.111,0.014494,1.2419e-05
1031,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.021459,3.7622e-05
1031,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.015225,8.2798e-06
1031,3.5e-05,0.00028,0.61,5,Thriving,False,0.111,0.80728,391.77
1031,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.014983,1.3719e-05
1031,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.015318,2.4945e-05
1031,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.018121,0.0019122
1031,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.062638,0.0
27581,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.011732,1.2041e-06
27581,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.12488,0.027025
27581,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.7179,370.45
27581,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.05948,0.0030191
27581,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.015215,2.9606e-05
27581,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.016227,4.2436e-05
27581,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.019891,6.0319e-05
27581,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.01813,3.1632e-05
27581,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.016545,0.0
27734,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.82191,373.5
27734,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.019578,2.7671e-05
27734,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.016585,1.4316e-05
27734,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.021957,5.2457e-05
27734,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.016957,3.8524e-05
27734,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.022416,4.4725e-06
27734,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.014421,4.9304e-05
27734,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.022324,0.00055476
27734,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.043854,0.0
29153,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.017505,5.0036e-05
29153,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.025582,0.00026542
29153,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.022336,4.4457e-05
29153,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.016365,2.3945e-05
29153,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.015741,3.0374e-05
29153,3.5e-05,0.00028,0.61,6,Languishing,True,0.111,0.014458,0.0045833
29153,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.088043,4.7131e-05
29153,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.026976,371.99
29153,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.77299,0.0
28226,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.014291,3.7153e-06
28226,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.030154,0.00019219
28226,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.026001,8.7669e-05
28226,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.028055,6.1108e-05
28226,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.044011,0.0012577
28226,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.035406,372.37
28226,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.78579,2.483e-06
28226,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.012953,1.6577e-05
28226,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.023337,0.0
27401,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.020041,1.7042e-05
27401,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.050856,0.00086453
27401,3.5e-05,0.00028,0.61,3,Languishing,True,0.111,0.013271,1.4006e-06
27401,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.015279,2.6831e-06
27401,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.029136,6.0558e-05
27401,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.71754,0.033257
27401,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.093153,1.3335e-05
27401,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.022287,0.00027499
27401,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.038431,0.0
28380,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.02421,1.5525e-05
28380,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.12259,0.021576
28380,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.02235,1.2325e-05
28380,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.020399,1.3385e-05
28380,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.015923,5.5086e-06
28380,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.024847,362.32
28380,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.71673,7.9754e-06
28380,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.017972,0.00011111
28380,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.034988,0.0
31392,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.034097,0.00028045
31392,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.032507,0.00029382
31392,3.5e-05,0.00028,0.61,3,Languishing,True,0.111,0.016531,5.2086e-06
31392,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.022291,2.9702e-05
31392,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.022658,9.859e-05
31392,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.77836,0.00079184
31392,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.03628,0.00016794
31392,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.026304,0.00025012
31392,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.030973,0.0
28272,3.5e-05,0.00028,0.61,1,Thriving,False,0.111,0.7358,371.29
28272,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.029537,7.2816e-05
28272,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.01597,1.6351e-06
28272,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.056465,0.0015166
28272,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.014916,7.7903e-06
28272,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.041864,6.6613e-06
28272,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.020402,2.4263e-05
28272,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.019903,0.0027979
28272,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.065147,0.0
27384,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.016514,3.1341e-05
27384,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.02506,0.00010408
27384,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.017749,3.4705e-05
27384,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.016137,1.8941e-05
27384,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.024388,8.4318e-05
27384,3.5e-05,0.00028,0.61,6,Thriving,False,0.111,0.84027,0.00023853
27384,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.025098,7.3179e-05
27384,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.020181,1.4049e-05
27384,3.5e-05,0.00028,0.61,9,Languishing,True,0.111,0.014605,0.0
27752,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.014779,2.7485e-06
27752,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.036757,0.00029756
27752,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.034404,0.00051711
27752,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.028986,0.00010262
27752,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.02059,5.5715e-05
27752,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.017484,370.09
27752,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.80351,1.1972e-05
27752,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.01589,7.6437e-05
27752,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.0276,0.0
19790825,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.013536,7.8173e-06
19790825,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.088197,0.013964
19790825,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.019118,3.6923e-05
19790825,3.5e-05,0.00028,0.61,4,Languishing,True,0.111,0.013311,4.7602e-06
19790825,3.5e-05,0.00028,0.61,5,Thriving,False,0.111,0.71103,363.32
19790825,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.018504,0.0015304
19790825,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.049906,0.00062889
19790825,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.056642,0.00018245
19790825,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.029761,0.0
28114,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.013035,2.0202e-08
28114,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.29377,148.59
28114,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.019444,5.3349e-07
28114,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.4098,156.55
28114,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.025967,6.2842e-06
28114,3.5e-05,0.00028,0.61,6,Surviving,False,0.111,0.01661,19.323
28114,3.5e-05,0.00028,0.61,7,Thriving,False,0.111,0.18034,3.513e-07
28114,3.5e-05,0.00028,0.61,8,Languishing,True,0.111,0.012627,2.3834e-06
28114,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.017821,0.0
27844,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.036616,0.00025476
27844,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.026216,0.00026342
27844,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.021078,7.1012e-05
27844,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.81955,359.88
27844,3.5e-05,0.00028,0.61,5,Languishing,True,0.111,0.015955,1.0252e-05
27844,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.016426,1.4411e-05
27844,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.019472,0.00010112
27844,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.023304,8.406e-05
27844,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.021385,0.0
28541,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.021095,3.7008e-05
28541,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.029598,0.00018939
28541,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.78427,372.45
28541,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.022119,9.2359e-05
28541,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.030174,0.00032059
28541,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.021951,1.9726e-05
28541,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.012766,1.9353e-05
28541,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.015706,0.0020817
28541,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.062324,0.0
27831,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.021704,3.1133e-05
27831,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.73509,363.91
27831,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.016358,9.5103e-06
27831,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.13124,0.1076
27831,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.01655,1.0276e-05
27831,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.020338,1.195e-05
27831,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.016257,2.6843e-05
27831,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.018315,8.2928e-05
27831,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.02415,0.0
74205,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.015528,3.2021e-06
74205,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.02269,2.0404e-05
74205,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.60215,349.75
74205,3.5e-05,0.00028,0.61,4,Languishing,True,0.111,0.015288,1.1487e-06
74205,3.5e-05,0.00028,0.61,5,Thriving,False,0.111,0.1824,0.87573
74205,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.017412,5.2747e-05
74205,3.5e-05,0.00028,0.61,7,Languishing,False,0.111,0.028257,3.6078e-06
74205,3.5e-05,0.00028,0.61,8,Languishing,False,0.111,0.016861,0.014333
74205,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.099407,0.0
28002,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.01406,1.1558e-06
28002,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.26009,5.4848
28002,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.019788,6.3444e-06
28002,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.024506,1.6959e-05
28002,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.022482,2.3242e-06
28002,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.014415,6.898e-07
28002,3.5e-05,0.00028,0.61,7,Languishing,True,0.111,0.012027,4.2823e-05
28002,3.5e-05,0.00028,0.61,8,Surviving,False,0.111,0.035277,353.32
28002,3.5e-05,0.00028,0.61,9,Thriving,False,0.111,0.59736,0.0
27957,3.5e-05,0.00028,0.61,1,Languishing,True,0.111,0.014124,4.1298e-06
27957,3.5e-05,0.00028,0.61,2,Languishing,False,0.111,0.021685,1.0755e-05
27957,3.5e-05,0.00028,0.61,3,Thriving,False,0.111,0.2178,0.95383
27957,3.5e-05,0.00028,0.61,4,Languishing,False,0.111,0.022588,2.5189e-05
27957,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.024979,1.2853e-05
27957,3.5e-05,0.00028,0.61,6,Languishing,False,0.111,0.025143,3.805e-05
27957,3.5e-05,0.00028,0.61,7,Surviving,False,0.111,0.026711,360.15
27957,3.5e-05,0.00028,0.61,8,Thriving,False,0.111,0.62718,4.4702e-06
27957,3.5e-05,0.00028,0.61,9,Languishing,False,0.111,0.019789,0.0
16321024,3.5e-05,0.00028,0.61,1,Languishing,False,0.111,0.018827,6.5418e-07
16321024,3.5e-05,0.00028,0.61,2,Thriving,False,0.111,0.61071,340.03
16321024,3.5e-05,0.00028,0.61,3,Languishing,False,0.111,0.027006,2.0726e-06
16321024,3.5e-05,0.00028,0.61,4,Thriving,False,0.111,0.14462,2.2838
16321024,3.5e-05,0.00028,0.61,5,Languishing,False,0.111,0.017756,1.7234e-06
